symbol,year_report,length_report,update_date,revenue,revenue_growth,net_profit,net_profit_growth,ebit_margin,roe,roic,roa,pe,pb,eps,current_ratio,cash_ratio,quick_ratio,interest_coverage,ae,fae,net_profit_margin,gross_margin,ev,issue_share,ps,pcf,bvps,ev_per_ebitda,at,fat,acp,dso,dpo,eps_ttm,charter_capital,rtq4,charter_capital_ratio,rtq10,dividend,ebitda,ebit,le,de,ccc,rtq17
XLV,2024.0,5.0,1743001127160.0,464469371474.0,2.120023040194418,9781884363.0,2.4313898325798973,0.029539184102622833,0.1821686504,0.2400185209,0.0744832405,4.2017330183,0.6822660892,3260.628121,1.5091386812,0.1314397249,1.119449805,-27.734235919030752,2.727730346437589,0.11878653654358941,0.021060343186800574,0.0642823955867052,39000000000.0,3000000.0,0.0839667853,2.9989299668,19054.1494083333,1.7090406741,3.5366584407,62.3166495399,63.8876114791922,22.0903730372,26.4246463312,3093.9614543333,30000000000.0,0,1.9054149408333334,1.7277303464,0.1153846154,15224238224,13720046274.0,0,1.7277303464,112.4026308475922,16.5230346896
BHP,2024.0,5.0,1743088794113.0,217711345655.0,0.03518319038418407,1722330095.0,-0.36887608539511924,0.004260839935599819,0.0111129619,0.0056910059,0.0087036476,41.6231529049,0.4159183018,187.63216926363586,1.3243332943,0.4907860431,0.6232772691,-1.0305136148567267,1.2702251983561226,0.6691964019217407,0.00791107183605084,0.23240121150681056,64255030000.0,9179290.0,0.2951386378,2.0082124216,16830.2283618886,2.2325423952,1.1001856304,1.9724702596,6.943905359940242,62.5448743037,22.5405866254,168.1756309039,91792900000.0,0,1.6830228361888555,0.2702251984,0.0214285714,23415688812,927633196.0,0.0550866878,0.2702251984,92.02936628904024,5.8358099535
DHN,2024.0,5.0,1743072716330.0,85648992541.0,-0.04801362608233865,16081882818.0,0.0472787128127358,0.2032518551303061,0.1842773835,0.1895732592,0.1582835227,11.2382467557,1.8702330539,2556.372350220159,6.662096657,0.5239308906,0.9367347902,,1.1397581555643448,0.20867581459086879,0.18776499688892004,0.4247795802920161,171741570000.0,6290900.0,2.0051791026,8.6880105117,14597.111276129,8.092563288,0.8429873794,4.4681930989,13.674701405535197,168.5898015407,13.3948591756,2429.2045363938,62909000000.0,0,1.4597111276129011,0.1397581556,0.0732600733,20391254932,17408316624.0,0,0.1397581556,195.6593621218352,2.1650182672
MTS,2025.0,5.0,1769010072527.0,4132870280887.0,0.012704341243698248,21744868899.0,0.45001236820328855,0.005032903468089934,0.1212232959,0.0580587437,0.0354597389,6.4153065557,0.7647382406,1449.6579266,1.3144805291,0.0617599948,1.0542678309,-2.113102821427332,3.556121012055345,0.3052268839829341,0.005261460212590399,0.0484339333555106,139500000000.0,15000000.0,0.0337538802,-4.8178209886,12161.0238721333,6.2024053348,6.7395242915,69.7639623235,33.497884836078306,10.9535424095,20.775263414,1449.6579266,150000000000.0,0.1221815435,1.2161023872133334,2.5561210121,0.0,46421755805,20800276287.0,1.0861751488,2.5561210121,65.22669065957831,33.3225532303
TV2,2025.0,5.0,1770022800970.0,1306277915280.0,-0.022421096341742823,94436498625.0,0.46027378983988565,0.039776235775112724,0.071428781,0.0366064877,0.0366688053,27.2431414121,1.9269303824,1398.5171322108993,1.3029678146,0.5747711191,1.1542570734,-10.167560256022586,2.225652384981246,0.2963731107175643,0.072294339145095,0.15268658109040123,2572746886500.0,67526165.0,1.9695249046,2.7420067883,19772.3801274958,17.6436236936,0.5072154432,3.1665855361,240.4104215212223,35.0869351322,92.4492079656,1398.5171322109,675261650000.0,0,1.9816899174623643,1.225652385,0.0,97808485043,51958818346.0,0.0607020765,1.225652385,367.9465646190223,10.4027324879
MCH,2025.0,5.0,1769594036153.0,30814063570655.0,-0.010958284474665026,6667152294616.0,-0.1455956824303159,0.2335663033715471,0.4636105129,0.2523076474,0.2155346915,24.0197170881,8.866464528,6244.869556530704,1.4052511124,0.8445267302,1.0820602831,-14.435424706211013,1.8200592885196412,0.28127940722981515,0.21819070598857493,0.4551020557530476,160143111900000.0,1294493545.0,5.2408790291,75.1023837607,16917.6789153796,20.6697525151,0.9878270959,5.8211586965,12.515331243312787,61.041344006,53.3136089464,6244.8695565307,12944935450000.0,0.1315718642,1.4416558034139135,0.8200592885,0.0333333333,7812977812235,7136977298887.0,0.6473038921,0.8200592885,126.8702841957128,5.9795537917
FSO,2024.0,5.0,1741110257433.0,6306498265.0,-0.5721215585049265,1302560150.0,2.568007807583979,-0.12196705234485623,0.0235205665,-0.0137278704,0.0228073046,28.9332298397,0.672615803,231.56764858667592,33.5296973537,0.3214921444,2.0914996848,,1.0309615034805037,0.03068336453230019,0.20654253680350454,0.785041197977718,37687272200.0,5624966.0,5.975942689,40.0229325807,9961.1099976427,67.0900755613,0.1104242493,0.5490613247,144.41218743307755,59.1801536627,32.0754778878,231.5676485867,56249660000.0,0,0.9961109997642652,0.0309615035,0.0,556447479,-769185004.0,0,0.0309615035,235.66781898357755,6.167608183
EIC,2025.0,5.0,1769186277543.0,11672776512.0,0.06378118420502062,54044837221.0,0.07060490285713623,-1.199787715579255,0.1297724399,-0.0316090946,0.1225171772,15.5144553108,1.8970005919,1473.5290116229057,9.6544018304,0.5579052682,1.1414353411,,1.0372142643907842,0.053148021429782755,4.641125074393662,0.13889825720704638,838476211845.0,36677145.0,72.0045275585,-29.7189712633,12051.129608207,-61.3659466623,0.0263981632,0.4916797351,218.04038207326306,132.9247471063,22.9723784677,1473.5290116229,366771450000.0,0,1.2051129608206963,0.0372142644,0.0,-13514358673,-13971252821.0,3.62e-08,0.0372142644,373.9375076472631,2.7459145716
TTE,2025.0,5.0,1770292178740.0,142933276876.0,0.17143389063815656,83955616286.0,5.433593309967988,0.540229926729998,0.2545906365,0.1168059334,0.0981245034,13.2686136947,2.9899608482,2946.8037053182825,0.2379015155,0.0013930397,0.236591774,-1.5608582669193092,2.100847279192838,1.7620484298240833,0.5873762787852032,0.5899313622338029,1113974640000.0,28490400.0,7.7936689366,9.0191949733,13077.0943115576,11.9946346742,0.1670556114,0.208258116,75.85852642034968,0,24.4080414413,2946.8037053183,284904000000.0,0.3476089268,1.3288208130914272,1.1008472792,0.0,116401431016,77216833694.0,1.0937612118,1.1008472792,100.26656786164968,0
VTP,2025.0,5.0,1770022800970.0,20846867628082.0,0.0054110582156581865,404921187767.0,0.05699857231540442,0.023921953784137032,0.2412625605,0.1377976759,0.0582931982,31.1885419606,7.1421216434,3324.939015458326,1.0878865466,0.0667866901,0.5751248644,-6.744668729603771,4.257942370981368,0.6007598055065942,0.01942359854684099,0.05456211059309394,12628901455400.0,121783042.0,0.6057937183,16.648602185,14519.495071235,20.5377991396,3.0011533691,23.0709533264,31.899504818566406,4.0026675257,14.0583466219,3324.9390154583,1217830420000.0,0.2754426944,1.4519495071234958,3.257942371,0.0,687995522716,498697803943.0,1.3221570286,3.257942371,49.960518966166404,91.1891876241
DHA,2025.0,5.0,1769789672833.0,403979082955.0,0.36390298555579753,109743442537.0,1.122425378660511,0.25325931502348764,0.2396501299,0.2093721052,0.2165806402,7.6878669677,1.7265527077,7258.190111062566,7.0192544857,4.5351435951,5.2296687955,,1.1111492783689247,0.13476301185831224,0.27165624946285777,0.35975335456461965,843692986800.0,15119946.0,2.0884571068,8.1274877782,32318.7353335124,7.1207360224,0.7972599219,7.358327992,18.483604889945024,3.5357313868,11.384518204,7258.1901110626,151199460000.0,0,3.231880148725399,0.1111492784,0.0,111896369418,102311465833.0,0,0.1111492784,33.403854480745025,103.2318239342
BLN,2024.0,5.0,1742576970723.0,189405753487.0,0.007575786505242316,1036477671.0,0.15344499108342774,0.028397076493081094,0.0192274426,0.0455906152,0.0065467665,48.7763093838,0.8367127796,207.2955342,1.8326878359,0.2484744068,1.7908122818,-1.1954601782553287,2.690213647519565,1.233708763762195,0.005472260751947746,0.06680699308254377,45500000000.0,5000000.0,0.2402250151,-30.1011289901,10875.8945984,2.395179446,1.1963549979,2.2406363126,106.75245662050071,1.2215806274,19.0127815013,186.5659808,50000000000.0,0.8753295569,1.08758945984,1.6902136475,0.0659340659,41115226163,5378569670.0,2.0448130568,1.6902136475,126.98681874920071,298.7932125127
MTP,2024.0,5.0,1747306908917.0,1292137968299.0,0.03510949820461251,17804025610.0,0.11132735703242184,0.03384867914384842,0.1676343912,0.0905633029,0.0297788933,5.8624766267,0.9425349554,2388.0692225212147,1.1546425675,0.035786756,0.8588758444,-1.7679999587962723,5.663571438795755,0.32252156952681243,0.0138347989504345,0.07885988322058128,104375684000.0,7455406.0,0.0811061855,2.1528307172,14853.560516892,8.9326449977,2.1524630321,40.6159580404,105.10527233442919,37.2816810129,26.7240069132,2388.0692225212,74554060000.0,0.066402926,1.4853560516892037,4.6635714388,0.0714285714,51094208825,43559921073.0,3.4098342838,4.6635714388,169.11096026052917,9.790331071
CCL,2025.0,5.0,1769012946370.0,311446379575.0,0.014965056276730558,28396115598.0,-0.329719494806291,0.2176842020025437,0.0393762872,0.0605093285,0.0244606497,12.0018426388,0.4735062728,476.5934841967004,2.3513354112,0.0412750176,1.6712764429,-3.7232600688100326,1.6535913808906613,0.010375888187150161,0.0925151150731263,0.24637240054814982,340805710960.0,59581418.0,1.1103518528,-9.1583280643,12080.0933988345,10.4416992228,0.2643962528,39.4888349192,218.23419758094673,329.2166366433,9.2484691539,476.5934841967,595814180000.0,0.3209358434,1.2080093398834515,0.6535913809,0.0,68512031541,66814874078.0,0.8550924474999999,0.6535913809,556.6993033781467,1.1086924516
ODE,2024.0,5.0,1743617826627.0,54300931485.0,-0.3744100136845614,719601146.0,-0.7858273280958934,-0.08093353872233303,0.0055593716,-0.0338582212,0.0045387903,642.2168760693,3.5604253825,71.9601146,6.4738875025,0.2387255061,6.2876374893,,1.164811841046298,0.08994047103021807,0.013252095798739316,0.19972852762196036,462140000000.0,10000000.0,8.5107195652,39.8087448934,12979.9097117,-262.5839260526,0.3424960364,4.1837104147,406.4031906903785,51.6645641589,182.4992407027,71.9601146,100000000000.0,0,1.29799097117,0.164811841,0.0,-1740521930,-4394766541.0,0,0.164811841,640.5669955519785,7.064803622
FBC,2024.0,5.0,1741021216100.0,1117666841410.0,0.06447357658258383,75671151324.0,0.04114194300718008,0.07995911745688457,0.5681522439,0.7688129284,0.1731682237,0.1809143876,0.1178310724,20451.66252,1.1852782231,0.4244705643,0.8632206629,,3.637615556811995,0.4607394866342286,0.06773826021092264,0.18527943337020186,13690000000.0,3700000.0,0.0122548259,0.2268944812,31400.8853897297,-0.9679025109,2.5564315223,17.5107174822,39.943861925103285,33.5667157564,57.7167007442,20451.66252,37000000000.0,0,3.140088538972973,2.6376155568,2.7027027027,116941509833,89323204611.0,0,2.6376155568,131.22727842570328,10.8738669177
EBS,2025.0,5.0,1769795102373.0,62323850763.0,-0.1417707355127119,15193543829.0,0.6258090112010828,0.07016771088813023,0.112041896,0.0283284086,0.0836387309,8.2059660474,0.9332597082,1486.7231876873627,3.5664833327,1.28518381,3.0797088032,-7.532643730136331,1.2126440651611226,0.2211817573571966,0.24506583910025637,0.4165691455147531,124677704800.0,10219484.0,2.011001955,-6.1728983833,13072.4597806504,19.485227352,0.3412908595,1.8137976838,100.26130159755068,178.2464560843,59.4735143425,1486.7231876874,102194840000.0,0.0114742066,1.461021764278901,0.2126440652,0.0655737705,6256423615,4350243978.0,0.0399777279,0.2126440652,337.9812720243507,2.0477265468
GER,2024.0,5.0,1740751903353.0,81733218120.0,-0.044425818021207895,-3667636153.0,-3.781457499288396,-0.04309312025906212,-0.1586342711,-0.1335850697,-0.1108130055,-1.9194924759,0.3413009786,-1667.1073422727272,2.899792829,0.477695111,1.5081824378,8.847857050195298,1.437171004473082,0.1374154047128271,-0.0470864988256194,0.17352076989459672,7040000000.0,2200000.0,0.0903821802,-53.4379993469,9375.8887345455,-2.5626435903,2.3533923377,28.9345583224,64.81323059695602,75.876978867,17.3444776531,-1667.1073422727,22000000000.0,0,0.9375888734545454,0.4371710045,0.0,-2822234488,-3356586065.0,0.2181611369,0.4371710045,158.03468711705602,4.8104181986
