last_updated,name,value,unit,source
2024-12-05,TỔNG SỐ:,562003.0,Tỷ VNĐ,Tổng cục thống kê
2024-12-05,Bán lẻ hàng hóa,430351.0,Tỷ VNĐ,Tổng cục thống kê
2024-12-05,Du lịch lữ hành,5607.0,Tỷ VNĐ,Tổng cục thống kê
2025-01-05,TỔNG SỐ:,570734.0,Tỷ VNĐ,Tổng cục thống kê
2025-01-05,Bán lẻ hàng hóa,435747.0,Tỷ VNĐ,Tổng cục thống kê
2025-01-05,"Dịch vụ lưu trú, ăn uống",65358.0,Tỷ VNĐ,Tổng cục thống kê
2025-01-05,Du lịch lữ hành,5309.0,Tỷ VNĐ,Tổng cục thống kê
2025-01-05,Dịch vụ khác,64320.0,Tỷ VNĐ,Tổng cục thống kê
2025-02-05,Du lịch lữ hành,7032.0,Tỷ VNĐ,Tổng cục thống kê
2025-02-05,Dịch vụ khác,57041.0,Tỷ VNĐ,Tổng cục thống kê
2025-02-05,"Dịch vụ lưu trú, ăn uống",65835.0,Tỷ VNĐ,Tổng cục thống kê
2025-02-05,TỔNG SỐ:,575830.0,Tỷ VNĐ,Tổng cục thống kê
2025-02-05,Bán lẻ hàng hóa,445922.0,Tỷ VNĐ,Tổng cục thống kê
2025-03-05,TỔNG SỐ:,561509.0,Tỷ VNĐ,Tổng cục thống kê
2025-03-05,Bán lẻ hàng hóa,431357.0,Tỷ VNĐ,Tổng cục thống kê
2025-03-05,"Dịch vụ lưu trú, ăn uống",65519.0,Tỷ VNĐ,Tổng cục thống kê
2025-03-05,Du lịch lữ hành,6929.0,Tỷ VNĐ,Tổng cục thống kê
2025-03-05,Dịch vụ khác,57704.0,Tỷ VNĐ,Tổng cục thống kê
2025-04-07,Dịch vụ khác,58209.68,Tỷ VNĐ,Tổng cục thống kê
2025-04-07,Du lịch lữ hành,7323.06,Tỷ VNĐ,Tổng cục thống kê
2025-04-07,"Dịch vụ lưu trú, ăn uống",67718.23,Tỷ VNĐ,Tổng cục thống kê
2025-04-07,TỔNG SỐ:,565610.66,Tỷ VNĐ,Tổng cục thống kê
2025-04-07,Bán lẻ hàng hóa,432359.69,Tỷ VNĐ,Tổng cục thống kê
2025-05-07,TỔNG SỐ:,582064.08,Tỷ VNĐ,Tổng cục thống kê
2025-05-07,Bán lẻ hàng hóa,442820.0,Tỷ VNĐ,Tổng cục thống kê
2025-05-07,"Dịch vụ lưu trú, ăn uống",71070.06,Tỷ VNĐ,Tổng cục thống kê
2025-05-07,Du lịch lữ hành,9118.08,Tỷ VNĐ,Tổng cục thống kê
2025-05-07,Dịch vụ khác,59055.95,Tỷ VNĐ,Tổng cục thống kê
