period,year_period,symbol,1. Lợi nhuận trước thuế,Khấu hao TSCĐ và BĐSĐT,Các khoản dự phòng,"Lãi, lỗ từ hoạt động đầu tư",Chi phí lãi vay,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,"Tăng, giảm các khoản phải thu","Tăng, giảm hàng tồn kho","Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Tăng, giảm chi phí trả trước",Tiền lãi vay đã trả,Thuế thu nhập doanh nghiệp đã nộp,Tiền thu khác từ hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",Lưu chuyển tiền thuần từ hoạt động đầu tư,3. Tiền thu từ đi vay,4. Tiền trả nợ gốc vay,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Tiền và tương đương tiền cuối kỳ,Lưu chuyển tiền từ hoạt động kinh doanh,1. Thu nhập lãi và các khoản thu nhập tương tự nhận được,2. Chi phí lãi và các chi phí tương tự đã trả,3. Thu nhập từ hoạt động dịch vụ nhận được,"4- Chênh lệch số tiền thực thu/thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",5. Thu nhập khác,"6. Tiền thu các khoản nợ đã được xử lý xóa, bù đắp bằng nguồn rủi ro","7. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",8. Tiền thuế thu nhập thực nộp trong kỳ,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Những thay đổi về tài sản hoạt động,"9. (Tăng)/Giảm các khoản tiền, vàng gửi và cho vay các TCTD khác",10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,11. (Tăng)/Giảm các công cụ tài chính phái sinh và các công cụ tài chính khác,12. (Tăng)/Giảm các khoản cho vay khách hàng,13. Giảm nguồn dự phòng để bù đắp tổn thất các khoản,14. (Tăng)/Giảm khác về tài sản hoạt động,Những thay đổi về công nợ hoạt động,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,"16. Tăng/(Giảm) các khoản tiền gửi, tiền vay các tổ chức tín dụng",17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tình vào hoạt động tài chính),"19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",20. Tăng/(Giảm) các công cụ tài chính phái sinh và các khoản nợ tài chính khác,21. Tăng/(Giảm) khác về công nợ hoạt động,22. Chi từ các quỹ của TCTD,I - Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền từ hoạt động đầu tư,1. Mua sắm tài sản cố định,"2. Tiền thu từ thanh lý, nhượng bán TSCĐ","3. Tiền chi từ thanh lý, nhượng bán TSCĐ",4. Mua sắm bất động sản đầu tư,"5. Tiền thu từ bán, thanh lý bất động sản đầu tư","6. Tiền chi ra do bán, thanh lý bất động sản đầu tư","7. Tiền chi đầu tư, góp vốn vào các đơn vị khác (mua công ty con, góp vốn liên doanh, liên kết, đầu tư dài hạn khác)","8. Tiền thu đầu tư, góp vốn vào các đơn vị khác (bán, thanh lý Công ty con, góp vốn liên doanh,  liên kết, đầu tư dài hạn khác)","9. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",II- Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền từ hoạt động tài chính,1. Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,2. Tiền thu từ phát hành giấy tờ có giá dài hạn có đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,3. Tiền chi thanh toán giấy tờ có giá dài hạn có đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,"4. Cổ tức trả cho cổ đông, lợi nhuận đã chia",5. Tiền chi ra mua cổ phiếu quỹ,6. Tiền thu được do bán cổ phiếu quỹ,III- Lưu chuyển tiền thuần từ hoạt động tài chính,IV- Lưu chuyển tiền thuần trong kỳ,V- Tiền và các khoản tương đương tiền tại thời điểm đầu kỳ,VI- Điều chỉnh ảnh hưởng của thay đổi tỷ giá,VII. Tiền và các khoản tương đương tiền tại thời điểm cuối kỳ,1. Tăng v ốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",5. Tiền chi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,11. Tiền chi khác cho hoạt động đầu tư,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",8. Tiền chi khác cho hoạt động tài chính,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,"Tăng, giảm chứng khoán kinh doanh",8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,5. Tiền trả nợ gốc thuê tài chính,Điều chỉnh cho các khoản khác,Thu nhập lãi vay và cổ tức,2. Điều chỉnh cho các khoản,"2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",10. Tiền thu khác từ hoạt động đầu tư,I. Lưu chuyển tiền từ hoạt động kinh doanh,1. Tiền thu phí và hoa hồng,2. Tiền thu từ các khoản nợ phí và hoa hồng,3. Tiền thu từ các khoản thu được giảm chi,4. Tiền thu từ các hoạt động kinh doanh khác,5. Trả tiền bồi thường bảo hiểm,6.Trả tiền hoa hồng và các khoản nợ khác của kinh doanh BH,"7. Trả tiền cho người bán, người cung cấp dịch vụ",8. Trả tiền cho cán bộ công nhân viên,9. Trả tiền nộp thuế và các khoản nợ nhà nước,10. Trả tiền cho các khoản nợ khác,11. Tiền tạm ứng cho CBCNV và ứng trước cho người bán,12. Tiền thu khác từ hoạt động kinh doanh,13. Tiền chi khác từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ HĐKD,II. Lưu chuyển tiền từ hoạt động đầu tư,1. Tiền thu từ các khoản đầu tư vào đơn vị khác,2. Tiền thu từ lãi các khoản đầu tư khác,3. Tiền thu do bán tài sản cố định,4. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,5. Tiền mua tài sản cố định,6. Tiền thu khác từ hoạt động đầu tư,7. Tiền chi khác từ hoạt động đầu tư,III. Lưu chuyển tiền từ hoạt động tài chính,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu (tiền thu do các chủ sở hữu góp vốn)","3. Tiền vay ngắn hạn, dài hạn nhận được (Tiền thu do di vay)",4. Tiền thu từ lãi tiền gửi,5. Tiền chi trả nợ gốc vay,6. Tiền chi trả nợ thuê tài chính,"7. Cổ tức, lợi nhuận đã trả cho chủ sở hữu (Tiền lãi đã trả cho các nhà đầu tư vào doanh nghiệp)",8. Tiền thu khác từ hoạt dộng tài chính,9. Tiền chi khác từ hoạt động tài chính,"Lãi, lỗ từ thanh lý TSCĐ"
2015,2015,ANV,5149680385,79689871952,83730735902,-17649650128,81839334230,232852542924,244396791129,-155310494162,-200722608023,12670040305,-81720235086,-229833681,,-151777093,51784426313,-67007778594,247372727,-118000000,55847000,14498670341,-154170888526,5196824807628,-5023869533014,-27609035924,106173020125,3786557912,8912863533,12707313325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92570583,-107545000000,5698000000,,,,7891880,,,-39173218565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2014,ANV,61552251988,97513977881,61957852763,-11347396502,65851935203,276624364842,12882531280,-268909498871,182000573349,33314568197,-65677979357,-290441316,14450000,-168066872946,1891695178,-112952965070,658994090,-2718000000,13478324055,9586477591,-315448169334,4537647326595,-4212777576045,-33792746426,263831286632,-49725187524,58607682807,8912863533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095743509,-241982000000,18481000000,,,,30368250,,,-27245717492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2013,ANV,6807525308,96208747964,50605830940,-13504620004,68503212771,206646591273,-101657349922,-98685980762,37598164545,-73715286925,-68514027397,-1914359394,9477268677,-16525257876,-107290237781,-48055237932,,-67338031800,63329733598,20605887731,-142218148403,4184389609689,-3879523366854,-58824124200,231507515230,-18000870954,76608553761,58607682807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1974105706,-115760500000,5000000000,,,,,,,-14534603405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2012,ANV,25407981053,115870914511,3258342888,-21548530158,63938156586,185147915774,17188100958,-554568769918,72377530860,-15494905842,-63546869622,-3825103838,3883963391,-11574630584,-370412768821,-147951937970,1308072726,-66384001613,163377445416,18581328743,-124969633231,3060825749270,-2578812263864,-58933883700,421631249322,-73751152730,150359706491,76608553761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1778949106,-119220594354,25320053821,,,,,,,-1448352384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025,TNV,34449076330,5670083788,,-30409146614,3889466163,13599479667,2034918750,-32004263681,23027523668,1307837143,-3816762736,-851794067,,-4060817436,-763878692,-17142805265,,-5700000000,,30169886888,7327081623,147245376866,-144700133005,,2545243861,9108446792,13469348268,22577795060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2024,TNV,4311436588,4822541603,53225001,-789487034,3421091024,11818807182,209291454,-6730874081,465691626,1093266420,-3421091024,,,-1981516896,1453574681,-7812498845,58490000,,3000000000,628667852,-4125340993,139460036803,-127993660297,,11466376506,8794610194,4674738074,13469348268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2023,TNV,2628758467,3823852653,,-322482998,3357854773,9487982895,3701943158,-5901974426,-2846675747,-2899632770,-3357854773,,,-1215186442,-3031398105,-8456797193,23800000,-9500000000,,313403868,-17619593325,114922971312,-91306151108,,23616820204,2965828774,1708909300,4674738074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025,CST,104610853998,210214174728,,-10515863353,30392335498,334701500871,-506897476881,-231629483751,866199741916,-154469306872,-30392335498,-12356640266,2114340000,-95257382000,172012957519,-359707185219,1627010015,,,222701517,-357857473687,310414376651,-80718376651,-42719988690,186976011310,1131495142,800433496,1931928638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2024,CST,163002807504,336234091880,,-19979466355,20010250693,473807683722,158518578620,-188886826988,73127839003,-36142260824,-20010250693,-74710393442,5664881671,-101798226596,289571024473,-276056870039,13900900000,,,236012156,-261919957883,155000000000,-97660000000,-84832714295,-27492714295,158352295,642081201,800433496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25460000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2023,CST,351703715974,342478151343,,-7053953596,20532694833,707660608554,-155051596275,-83071185016,-98132361954,20775812120,-20532694833,-50058924011,2216705000,-74005560007,249800803578,-148748430971,2050000000,,,183461094,-146514969877,271192749979,-308720749979,-65802616780,-103330616780,-44783079,686864280,642081201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2022,CST,448558607289,423904911587,,-16902808676,26929364975,882490075175,-109821698616,348879127095,-87364402068,195218433523,-26952948400,,1163920000,-49230825886,1154381680823,-282290991881,12341869443,,,106588760,-269842533678,484003032450,-1349011243966,-19670237845,-884678449361,-139302216,826166496,686864280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2021,CST,135927103109,408119622973,260673167,-6402068279,83729162332,621634493302,548847300804,-16080512420,-502636798566,-9034257906,-83752428222,-15907144022,841388700,-43720333363,500191708307,-194243795783,6198913005,,,53155274,-187991727504,2898519552281,-3195655865737,-14863683685,-311999997141,199983662,626182834,826166496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,CST,68305483967,202269907324,-19109000000,-384612399,42532988522,293614767414,-1560362086817,-498634420043,1659764960343,-401702117686,-42486139207,,957500000,-7600262145,-556447798141,-107278774892,360593636,,,24018763,-106894162493,1695496840508,-1031031977801,-496719239,663968143468,626182834,,626182834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2019,CST,107949954521,287418075577,-11932865122,-3720593846,72130308037,448152379167,97201135546,31140922416,-314591512045,232160149128,-72400758722,-38523537447,909000000,-28135129200,355912648843,-128813144779,1261664306,,,37849304,-127513631169,3071402560129,-3286789532219,-12760044030,-228147016120,252001554,368101547,620103101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3692500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2018,CST,90121806823,290208909430,4701916219,-2663749001,78336066383,460704949854,-492380774918,-50497239484,356230136547,-21841158503,-78047396520,-12372623320,638000000,-14792033721,147641859935,-160326684763,507180236,,,28165749,-159791338778,2725749095813,-2705470267458,-7956256000,12322572355,173093512,195008035,368101547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2017,CST,44923884441,191883604322,-77585578140,-6085584851,89851911475,242988237247,138049383486,-35640711339,61592450290,-27801753935,-89851911475,-1556050749,1119616327,-4358966000,284540293852,-94241744932,6039525252,,,51278300,-88150941380,1902895165447,-2099290990348,-20719500,-196416544401,-27191929,222199964,195008035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2016,CST,1889055190,215476962921,80744649469,-882192414,79632585134,376861060300,-91561247046,70666786860,-400278872752,-79146772454,-79632585134,-1900000000,6219832442,-16036913282,-214808711066,-182739648576,243004897,,,80443517,-182416200162,2230099959385,-1830256833485,-3662439679,396180686221,-1044225007,1266424971,222199964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015,CST,22322982823,257733348350,6817416616,-2801792894,64290054384,348362009279,331779144051,-42382126078,265307637761,-82836165311,-64304125890,-6095365004,,-6255108000,743575900808,-659765938792,909586000,,,217189694,-658639163098,2747335653065,-2826453957774,-5271662692,-84389967401,546770309,719654662,1266424971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2014,CST,5645985759,229801695700,4129701864,-1839817963,64261399044,301998964404,-170280307239,-17471904758,193039658449,-128023415837,-64247327538,-8671941076,97100000,-15170248794,91270577611,-92915503475,42318023658,,,265345432,-50332134385,2479687727785,-2505615259991,-16440547349,-42368079555,-1429636329,2149290991,719654662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2013,CST,66328820956,248915881144,165000000,,78829434325,394239136425,-82366390785,-123446413660,127999349144,-168604344548,-78933702983,,9616103340,-27777270436,50726466497,-141146113552,,,,756620527,-140389493025,1790823712875,-1687326370167,-13499306100,89998036608,335010080,1814280911,2149290991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2012,CST,54394286800,213457257824,,,105756055958,373607600582,391562131973,-30849282173,-154811021246,862421799,-107026267929,-22667287843,23257153552,-62675282213,411260166502,-288349761161,1505000000,-41000000000,41000000000,1172118327,-285672642834,1049743199743,-1152758557300,-22498843500,-125514201057,73322611,1740958300,1814280911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025,HVX,-45722107110,47065855199,,-26870174,2913624903,4230502818,4965714843,-659123701,-1377632485,3233854329,-1760206294,,1905000000,-1934889500,8603220010,-317200741,,,,26870174,-290330567,34800000000,-64321852955,-7723500,-29529576455,-21216687012,25059577968,3842890956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2024,HVX,-43816287417,47537277289,-25365487,-17611038,4120516223,7798529570,18931758601,30553466416,-19950774821,5456523944,-3481147649,-40996750,1700000000,-1285380010,39681979301,-570955728,,,,17611038,-553344690,142948903818,-164067190640,,-21118286822,18010347789,7049230179,25059577968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2023,HVX,-63978229711,48454794742,701573775,-20838134,6086405744,-8756293584,14571651052,20590599574,-31141312650,-7874682808,-3659611675,-497848744,5051000000,-5805227732,-17521726567,-2389573766,,,,20838134,-2368735632,227379704764,-217023601279,-1680000,10354423485,-9536038714,16585268893,7049230179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2022,HVX,2603950715,49835792066,252855044,-76919172,7940007523,60555614482,-20033663339,-9447450777,87839561742,-602583349,-5275881768,-3796226358,-91900000,-91900000,109147470633,-7856959393,58889325,,,18029847,-7780040221,381079502081,-470657045198,-9956000,-89587499117,11779931295,4805265904,16585268893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71694,,,,,,71694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2021,HVX,1206782788,50524681784,,-2203590193,9767349637,59295206204,-10540861061,-10968087959,-3474995429,2525837416,-9757925502,-550000000,,-789800000,25739373669,-11179171063,2063328372,,,10373746,-9105468945,611598353828,-623071492720,-8268947100,-19742085992,-3108181268,7913429360,4805265904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17812,,,,,,17812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,HVX,5182228564,50871065055,,-18583884,14655710216,70690446886,8696693718,-315842319,-22914882989,-106200737,-824100424,,,,41831977383,-12386874000,,,,18583884,-12368290116,564130640391,-606382403864,-8304000,-42260067473,-12796380206,20710148811,7913741670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26935,,,,,,-26935,-13394136752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2019,HVX,6402720323,46953329126,,-334880743,26313684857,79334883963,34021986951,11338387750,-3079422963,-3730446741,-25684350236,-3231228969,,-949700000,88020109755,-1182320159,426000000,,,19695095,-736625064,549052108980,-634177331009,-8172804720,-93298026749,-6014542058,26724721269,20710148811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30400,,,,,,-30400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2018,HVX,9471573556,48446234249,-66705596,-928917525,26521177281,83443368385,-20039006835,41485590661,-76252762080,8946230023,-29354127777,-1240517380,,-821949986,6166825011,-3578306606,91260000,,,25573252,-3461473354,489091961102,-486900418962,-12275482920,-10083940780,-7378589123,34103316812,26724721269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6420,,,,,,-6420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2017,HVX,2882547782,44980941348,318249963,-58767182,30301318706,78424237953,79230099759,-32666027141,3215879656,-13119448988,-32245251209,-1501576964,,,81337913066,-20292327644,,,,58767182,-20233560462,269935786111,-311094612387,,-41158826276,19945526328,14157737820,34103316812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52664,,,,,,52664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2016,HVX,20302073470,48854387506,1926347622,-208273641,37275776295,108148946315,-31294351817,-5628421590,90253870471,788060173,-34595294773,-4136338329,,,123536470450,-6042416454,,,5000000000,244172095,-798244359,567071053769,-702014220579,,-134943166810,-12204940719,26361313603,14157737821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1364937,,,,,,1364937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015,HVX,2880486501,48515061009,4565848933,-829313983,39244308651,94376056543,-16102192285,-17231226095,12321466580,-33958670377,-44174684250,-422326225,,,-5191576109,-25907880000,150700000,-5000000000,10000000000,678613983,-20078566017,1284063154080,-1297243853888,,-13180699808,-38450841934,64811820969,26361313603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-334568,,,,,,334568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2014,HVX,7022668636,41227370146,4642103001,-814961995,46327781862,100864994830,24235460631,-45272024524,-37641966038,4503667862,-119277342225,-34762202,14121522859,-12349527931,-70849976738,-81247897907,147500000,-10000000000,,,-90432935912,207343481951,-244498432394,-5678480000,171766569557,10483656907,54322017242,64811820969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460033180,,,,214600000000,,6146820,,667461995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2013,HVX,-15320430092,48990221574,397296512,-1012430935,51176039335,87880870689,-28088261099,-15969543651,22798822475,-4301863534,-42476352381,-3908459953,48607060000,-57980641644,6561630902,-644341619929,,,,1012430935,-643329188994,563781900000,,-8128000,563773772000,-72993786092,127318272826,54322017242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650174295,,,,,,-2469492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2012,HVX,28635580141,21795143700,-234388049,-3608925555,2701807464,49289217701,-42098976078,17790170472,35651026631,9672226709,-9701818464,-10384989832,41452336096,-48122421218,43546772017,-2558717274,,,,3917270856,1358553582,,,-1696321600,-1696321600,43209003999,84109268827,127318272826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2024,TAW,10481210748,4562278204,236582765,-1763839598,,13516232119,21893777910,-2867198056,-16531393131,167716764,,-3164921199,10700000,-1804396550,11220517857,-1957112467,994748945,-35000000000,35000000000,1321850998,359487476,,,-5250000000,-5250000000,6330005333,46178628779,52508634112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2023,TAW,11977379787,5246100052,224895162,-2720652662,,14727722339,22240650702,6010847544,3476108558,2137648637,,-2522622680,8220000,-1501553100,44577022000,-3878838284,331618182,-30000000000,15000000000,1981801604,-16565418498,,,-5250000000,-5250000000,22761603502,23417025277,46178628779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2022,TAW,10905472826,4839517971,-9415996,-1108835377,,14626739424,-10081396501,-4212896287,-4500927405,3894710864,,-2121635812,49240000,-1426523150,-3772688867,-3802965509,,-15000000000,,1015287452,-17787678057,,,-4501045000,-4501045000,-26061411924,49478437201,23417025277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2021,TAW,6905501641,4434078205,-514867639,-956172268,,9868539939,7625946932,2243105123,-1124121881,-6283566093,,-1861699619,,-2022381900,8445822501,-6925449309,,,,997939370,-5927509939,,,-4998955000,-4998955000,-2480642438,51959079639,49478437201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,TAW,10292674303,2747247670,717717772,-521662888,,13235976857,21023640907,-4127569040,-3899150882,-3511956687,,-2218249135,,-1281520251,19221171769,-4390974381,48227272,,,388449315,-3954297794,,,-5000000000,-5261091481,10005782494,41953297145,51959079639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-261091481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2019,TAW,8647305604,2513245105,508340311,-322528833,,11346362187,-829415355,8086596429,-20248784800,3361643892,,-2452681485,,-1882846900,-2619126032,-4924623226,,,,313158970,-4611464256,,,-4000000000,-4000000000,-11230590288,53183887433,41953297145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
